City,Name,Popular Mentions,Score,Reviewers#,Excellent,Very good,Average,Poor,Terrible,Excellent_ratio,VG_ratio,Average_ratio,Poor_ratio,Terrible_ratio,Url,Tripadvisor rank
Cairo,The Museum of Egyptian Antiquities,"['king tut', 'amazing collection', 'on display', 'death mask', 'royal mummies', 'gold mask', 'take photos', 'tahrir square', 'ancient egypt', 'egyptian pounds', 'exhibits', 'mummy', 'camera', 'sarcophagus', 'tuts', 'coffin', 'contents', 'thousands', 'signage', 'jewelry', 'kingdom', 'civilization', 'highlights', 'pyramids', 'egp', 'kings', 'egyptians', 'egyptology', 'egyptologist', 'luxor']",4.5,12930,8193,3180,1151,273,133,0.6336426914153133,0.2459396751740139,0.08901778808971385,0.02111368909512761,0.0102861562258314,https://www.tripadvisor.com//Attraction_Review-g294201-d308825-Reviews-The_Museum_of_Egyptian_Antiquities-Cairo_Cairo_Governorate.html,1
Cairo,Trans travel,"['memphis tours', 'tour consultant', 'nile cruise', 'wonderful trip', 'travel experience', 'abu simbel', 'dead sea', 'incredible experience', 'egyptian museum', 'every step of the way', 'private tour', 'amazing tour', 'nubian village', 'visit egypt', 'made us feel', 'kom ombo', 'cairo airport', 'always on time', 'his team', 'luxor temple', 'wonderful guide', 'day tour', 'his knowledge', 'felt safe', 'ancient egypt', 'afifi', 'yasmeen', 'itinerary', 'company', 'driver']",5.0,535,535,1,0,0,0,1.0,0.001869158878504673,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d17462467-Reviews-Trans_travel-Cairo_Cairo_Governorate.html,2
Cairo,Trans travel,"['memphis tours', 'tour consultant', 'nile cruise', 'wonderful trip', 'travel experience', 'abu simbel', 'dead sea', 'incredible experience', 'egyptian museum', 'every step of the way', 'private tour', 'amazing tour', 'nubian village', 'visit egypt', 'made us feel', 'kom ombo', 'cairo airport', 'always on time', 'his team', 'luxor temple', 'wonderful guide', 'day tour', 'his knowledge', 'felt safe', 'ancient egypt', 'afifi', 'yasmeen', 'itinerary', 'company', 'driver']",5.0,535,535,1,0,0,0,1.0,0.001869158878504673,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d17462467-Reviews-Trans_travel-Cairo_Cairo_Governorate.html,2
Cairo,Egypt Tailor Made Day Tours,"['walid fathy', 'day trip', 'taylor made', 'islamic cairo', 'private tour', 'falafel', 'felt very safe', 'made us feel', 'layover tour', 'camel ride', 'abu simbel', 'giza plateau', 'highly recommend this company', 'local food', 'through customs', 'custom tour', 'hour layover in cairo', 'khan el khalili bazaar', 'step pyramid', 'own pace', 'his team', 'amazing tour', 'never felt unsafe', 'always on time', 'west bank', 'wealth of knowledge', 'great pyramid', 'beautiful country', 'the entire trip', 'visit cairo']",5.0,3445,3398,38,6,0,3,0.9863570391872278,0.011030478955007257,0.0017416545718432512,0.0,0.0008708272859216256,https://www.tripadvisor.com//Attraction_Review-g294201-d2444758-Reviews-Egypt_Tailor_Made_Day_Tours-Cairo_Cairo_Governorate.html,3
Cairo,Deluxe Tours Egypt,"['falafel', 'half day tour', 'amazing tour', 'camel ride', 'great guide', 'felt very safe', 'private tour', 'giza pyramids', 'nile cruise', 'made us feel', 'knowledge', 'egypt', 'driver', 'company', 'sites', 'perfumery', 'hassle', 'facts', 'requests', 'alexandria']",5.0,2161,2107,43,6,4,3,0.9750115687181861,0.01989819527996298,0.002776492364645997,0.0018509949097639982,0.0013882461823229986,https://www.tripadvisor.com//Attraction_Review-g294201-d10435320-Reviews-Deluxe_Tours_Egypt-Cairo_Cairo_Governorate.html,4
Cairo,Sahara Travel,"['tour manager', 'memphis tours', 'nile cruise', 'egyptian museum', 'ahmed osman', 'made us feel', 'abu simbel', 'egypt trip', 'amazing trip', 'cairo airport', 'his passion', 'ancient egypt', 'private tour', 'went smoothly', 'an amazing guide', 'travel company', 'wealth of knowledge', 'special thanks', 'through customs', 'every step', 'the entire trip', 'papyrus shop', 'national museum', 'once in a lifetime', 'answered all of our questions', 'his team', 'took great care', 'day tour', 'amazing country', 'always felt safe']",5.0,917,902,14,1,1,1,0.9836423118865867,0.015267175572519083,0.0010905125408942203,0.0010905125408942203,0.0010905125408942203,https://www.tripadvisor.com//Attraction_Review-g294201-d16780499-Reviews-Sahara_Travel-Cairo_Cairo_Governorate.html,5
Cairo,Egypt Tour Guide - Mina Samir,"['his team', 'excellent photographer', 'photography skills', 'his knowledge', 'amazing photos', 'cabin crew', 'made us feel', 'papyrus museum', 'solo trip', 'always on time', 'our entire trip', 'taking photos', 'amazing trip', 'giza pyramids', 'arranged everything', 'taking care', 'great guide', 'visit cairo', 'felucca ride', 'answered all our questions', 'nile cruise', 'spent days', 'felt very safe', 'beautiful country', 'ancient history', 'falafel', 'great pyramid', 'samir', 'airport', 'egypt']",5.0,918,914,6,0,0,0,0.9956427015250545,0.006535947712418301,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d4064603-Reviews-Egypt_Tour_Guide_Mina_Samir-Cairo_Cairo_Governorate.html,6
Cairo,GEM Explore Egypt,"['cruise experience', 'local food', 'our tour guide', 'full day tour', 'an excellent guide', 'amira', 'maged', 'culture', 'falls', 'pyramids', 'information', 'saqqara', 'egypt', 'knowledge', 'temple', 'luxor']",5.0,466,457,6,3,1,0,0.98068669527897,0.012875536480686695,0.006437768240343348,0.002145922746781116,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d23407688-Reviews-GEM_Explore_Egypt-Cairo_Cairo_Governorate.html,7
Cairo,GEM Explore Egypt,"['cruise experience', 'local food', 'our tour guide', 'full day tour', 'an excellent guide', 'amira', 'maged', 'culture', 'falls', 'pyramids', 'information', 'saqqara', 'egypt', 'knowledge', 'temple', 'luxor']",5.0,466,457,6,3,1,0,0.98068669527897,0.012875536480686695,0.006437768240343348,0.002145922746781116,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d23407688-Reviews-GEM_Explore_Egypt-Cairo_Cairo_Governorate.html,7
Cairo,Cairo Top Tours,"['mohamed abdel salam', 'suez canal', 'nile cruise', 'mount sinai', 'saint catherine', 'white desert', 'in sharm el sheikh', 'bahariya oasis', 'sand dunes', 'days trip', 'his team', 'nubian village', 'amazing days', 'egyptian history', 'visit egypt', 'his knowledge', 'an amazing trip', 'amazing guide', 'special thanks', 'felucca ride', 'knowledgeable guide', 'historical sites', 'kom ombo', 'karnak temple', 'ancient egypt', 'private tour', 'felt safe', 'alexandria', 'abdelsalam', 'driver']",5.0,755,736,13,1,1,4,0.9748344370860927,0.017218543046357615,0.0013245033112582781,0.0013245033112582781,0.005298013245033113,https://www.tripadvisor.com//Attraction_Review-g294201-d6921707-Reviews-Cairo_Top_Tours-Cairo_Cairo_Governorate.html,8
Cairo,Egypt Tours Portal,"['egypt tours', 'day trip', 'abu simbel', 'nile cruise', 'our tour guide', 'bruno mars', 'karnak temple', 'banana island', 'nubian village', 'guide mahmoud', 'unfinished obelisk', 'high dam', 'kom ombo', 'made us feel', 'his knowledge', 'cairo alexandria', 'private car', 'highly recommend this company', 'answered all our questions', 'amazing trip', 'special thanks', 'the entire trip', 'sound and light show', 'an excellent guide', 'ancient history', 'his passion', 'beautiful country', 'always on time', 'spent days', 'camel ride']",5.0,4294,4054,195,30,10,11,0.944108057755007,0.04541220307405682,0.0069864927806241265,0.002328830926874709,0.0025617140195621797,https://www.tripadvisor.com//Attraction_Review-g294201-d2109137-Reviews-Egypt_Tours_Portal-Cairo_Cairo_Governorate.html,9
Cairo,OceanAir Travels Egypt,"['tour guide', 'ocean air travels', 'sand boarding', 'desert tour', 'amazing tour', 'camel ride', 'magic lake', 'recommend this trip', 'day trip', 'great driver', 'made us feel', 'taking pictures', 'west bank', 'great trip', 'once in a lifetime', 'giza pyramids', 'great pyramid', 'his knowledge', 'zaki', 'bottega', 'sandboarding', 'egypt', 'atv', 'gizeh', 'dunes', 'activity', 'bazaar', 'islam', 'emam', 'alexandria']",5.0,952,919,21,2,3,6,0.9653361344537815,0.022058823529411766,0.0021008403361344537,0.0031512605042016808,0.0063025210084033615,https://www.tripadvisor.com//Attraction_Review-g294201-d19512684-Reviews-OceanAir_Travels_Egypt-Cairo_Cairo_Governorate.html,10
Cairo,Twitter Egypt Travel,['egypt'],5.0,543,532,9,4,0,0,0.9797421731123389,0.016574585635359115,0.007366482504604052,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d15631164-Reviews-Twitter_Egypt_Travel-Cairo_Cairo_Governorate.html,11
Cairo,Twitter Egypt Travel,['egypt'],5.0,543,532,9,4,0,0,0.9797421731123389,0.016574585635359115,0.007366482504604052,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d15631164-Reviews-Twitter_Egypt_Travel-Cairo_Cairo_Governorate.html,11
Cairo,Pyramids Land Private Tours,"['egyptian museum', 'takes great pictures', 'skilled driver', 'great tour', 'nice guide', 'essential oils', 'ride camels', 'long layover', 'would highly recommend this tour', 'crazy cairo', 'buy souvenirs', 'booked this tour', 'ancient egypt', 'excellent driver', 'egyptian experience', 'papyrus shop', 'answered all our questions', 'day tour', 'great knowledge', 'cairo tour', 'gouda', 'hoka', 'rasha', 'bazaar', 'pyramids', 'sites', 'mahmoud', 'abu', 'pharmacy', 'egyptologist']",5.0,1944,1874,46,6,6,13,0.9639917695473251,0.023662551440329218,0.0030864197530864196,0.0030864197530864196,0.006687242798353909,https://www.tripadvisor.com//Attraction_Review-g294201-d18313769-Reviews-Pyramids_Land_Private_Tours-Cairo_Cairo_Governorate.html,12
Cairo,Bellies En-Route,"['food tour', 'downtown cairo', 'egyptian food', 'food stops', 'foodie tour', 'local dishes', 'great introduction', 'spend an afternoon', 'arabic coffee', 'egyptian culture', 'falafel', 'highly recommend this tour', 'their lives', 'highlight of our trip', 'great tour', 'hour tour', 'went out of her way', 'small group', 'an excellent guide', 'modern egypt', 'private tour', 'visit cairo', 'mia', 'mariam', 'pace', 'insight', 'noor', 'brain', 'knowledge', 'belly']",5.0,396,391,3,1,0,1,0.9873737373737373,0.007575757575757576,0.0025252525252525255,0.0,0.0025252525252525255,https://www.tripadvisor.com//Attraction_Review-g294201-d11435057-Reviews-Bellies_En_Route-Cairo_Cairo_Governorate.html,13
Cairo,Bellies En-Route,"['food tour', 'downtown cairo', 'egyptian food', 'food stops', 'foodie tour', 'local dishes', 'great introduction', 'spend an afternoon', 'arabic coffee', 'egyptian culture', 'falafel', 'highly recommend this tour', 'their lives', 'highlight of our trip', 'great tour', 'hour tour', 'went out of her way', 'small group', 'an excellent guide', 'modern egypt', 'private tour', 'visit cairo', 'mia', 'mariam', 'pace', 'insight', 'noor', 'brain', 'knowledge', 'belly']",5.0,396,391,3,1,0,1,0.9873737373737373,0.007575757575757576,0.0025252525252525255,0.0,0.0025252525252525255,https://www.tripadvisor.com//Attraction_Review-g294201-d11435057-Reviews-Bellies_En_Route-Cairo_Cairo_Governorate.html,13
Cairo,Rimo Tours,"['hurghada airport', 'ahmed abdel', 'helpful driver', 'great transfer', 'transfer service', 'nice driver', 'special thanks', 'badri', 'fattah', 'hurgada', 'ayed', 'naguib', 'captain', 'abu', 'company', 'egypt', 'cars', 'kindness', 'vehicle', 'alexandria', 'giza']",5.0,2473,2383,56,7,4,27,0.9636069551152446,0.022644561261625555,0.0028305701577031944,0.0016174686615446825,0.010917913465426607,https://www.tripadvisor.com//Attraction_Review-g294201-d17420602-Reviews-Rimo_Tours-Cairo_Cairo_Governorate.html,14
Cairo,Conocer Egipto,['empty'],5.0,249,250,3,0,1,0,1.0040160642570282,0.012048192771084338,0.0,0.004016064257028112,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d19860091-Reviews-Conocer_Egipto-Cairo_Cairo_Governorate.html,15
Cairo,Mayer Magdy - Egyptologist,"['his knowledge', 'tour guide', 'crowded times', 'amazing guide', 'deep love', 'bucket list trip', 'food recommendations', 'excellent days', 'site visit', 'spectacular tour', 'small group tour', 'spent days touring', 'his passion', 'eight days', 'run smoothly', 'great storyteller', 'endless questions', 'avoid the crowds', 'past and present', ""country's history"", 'lifelong dream', 'come alive', 'turkish coffee', 'abu simble', 'ancient egypt', 'felt safe', 'kom ombo temple', 'hot air balloon ride', 'great person', 'historical information']",5.0,173,173,0,0,0,0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d23899925-Reviews-Mayer_Magdy_Egyptologist-Cairo_Cairo_Governorate.html,16
Cairo,Iridium Spa,"['ice room', 'st regis', 'abdel hady', 'relaxing massage', 'amazing massage', 'body scrub', 'special thanks', 'therapist', 'ritual', 'meena', 'amer', 'techniques', 'session', 'kindness', 'ms', 'egypt']",5.0,273,267,4,1,0,1,0.978021978021978,0.014652014652014652,0.003663003663003663,0.0,0.003663003663003663,https://www.tripadvisor.com//Attraction_Review-g294201-d23144030-Reviews-Iridium_Spa-Cairo_Cairo_Governorate.html,17
Cairo,Over Egypt Tours,"['his team', 'egypt tours', 'aka mr', 'trip planning', 'great trip', 'nile cruise', 'wealth of knowledge', 'knowledgeable tour guide', 'dinner cruise', 'highly recommend this company', 'travel agent', 'once in a lifetime', 'coptic cairo', 'day tour', 'cairo airport', 'amazing tour', 'camel ride', 'samir', 'milad', 'gad', 'driver', 'pyramids', 'sites', 'itinerary', 'saqqara', 'desert', 'visa', 'accommodations', 'depth', 'interests']",5.0,497,495,2,0,0,0,0.9959758551307847,0.004024144869215292,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d12724861-Reviews-Over_Egypt_Tours-Cairo_Cairo_Governorate.html,18
Cairo,Over Egypt Tours,"['his team', 'egypt tours', 'aka mr', 'trip planning', 'great trip', 'nile cruise', 'wealth of knowledge', 'knowledgeable tour guide', 'dinner cruise', 'highly recommend this company', 'travel agent', 'once in a lifetime', 'coptic cairo', 'day tour', 'cairo airport', 'amazing tour', 'camel ride', 'samir', 'milad', 'gad', 'driver', 'pyramids', 'sites', 'itinerary', 'saqqara', 'desert', 'visa', 'accommodations', 'depth', 'interests']",5.0,497,495,2,0,0,0,0.9959758551307847,0.004024144869215292,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d12724861-Reviews-Over_Egypt_Tours-Cairo_Cairo_Governorate.html,18
Cairo,Tarzan Egypt Tours,"['mahmoud', 'memphis', 'pyramids', 'guide']",5.0,273,269,2,0,1,2,0.9853479853479854,0.007326007326007326,0.0,0.003663003663003663,0.007326007326007326,https://www.tripadvisor.com//Attraction_Review-g294201-d17591819-Reviews-Tarzan_Egypt_Tours-Cairo_Cairo_Governorate.html,19
Cairo,Tarzan Egypt Tours,"['mahmoud', 'memphis', 'pyramids', 'guide']",5.0,273,269,2,0,1,2,0.9853479853479854,0.007326007326007326,0.0,0.003663003663003663,0.007326007326007326,https://www.tripadvisor.com//Attraction_Review-g294201-d17591819-Reviews-Tarzan_Egypt_Tours-Cairo_Cairo_Governorate.html,19
Cairo,Terre d'Egypte,"['boat crew', 'big cruise', 'unforgettable journey', 'entire crew', 'english speaking guide', 'nile cruise', 'every meal', 'personal guide', 'tour guide', 'wonderful tour', 'abu simbel', 'great guide', 'egyptian history', 'hamada', 'docking', 'land', 'sites', 'luxor', 'ship', 'kindness', 'beauty', 'airport', 'knowledge']",5.0,417,401,12,3,1,0,0.9616306954436451,0.02877697841726619,0.007194244604316547,0.002398081534772182,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d11658841-Reviews-Terre_d_Egypte-Cairo_Cairo_Governorate.html,20
Cairo,Terre d'Egypte,"['boat crew', 'big cruise', 'unforgettable journey', 'entire crew', 'english speaking guide', 'nile cruise', 'every meal', 'personal guide', 'tour guide', 'wonderful tour', 'abu simbel', 'great guide', 'egyptian history', 'hamada', 'docking', 'land', 'sites', 'luxor', 'ship', 'kindness', 'beauty', 'airport', 'knowledge']",5.0,417,401,12,3,1,0,0.9616306954436451,0.02877697841726619,0.007194244604316547,0.002398081534772182,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d11658841-Reviews-Terre_d_Egypte-Cairo_Cairo_Governorate.html,20
Cairo,Maktub Travel,['empty'],5.0,430,417,10,2,0,1,0.9697674418604652,0.023255813953488372,0.004651162790697674,0.0,0.002325581395348837,https://www.tripadvisor.com//Attraction_Review-g294201-d10031269-Reviews-Maktub_Travel-Cairo_Cairo_Governorate.html,21
Cairo,Maktub Travel,['empty'],5.0,430,417,10,2,0,1,0.9697674418604652,0.023255813953488372,0.004651162790697674,0.0,0.002325581395348837,https://www.tripadvisor.com//Attraction_Review-g294201-d10031269-Reviews-Maktub_Travel-Cairo_Cairo_Governorate.html,21
Cairo,Personalized Egypt Tours,"['photography skills', 'amazing photos', 'his knowledge', 'great photographer', 'professional tour guide', 'brilliant experience', 'civilization museum', 'photo locations', 'highly recommend you book', 'spent several days', 'takes great pictures', 'air conditioned car', 'sultan hassan mosque', 'anyone planning', 'speaks excellent english', 'egypt tours', 'historical facts', 'explaining everything', 'private guide', 'experienced guide', 'touring cairo', 'deep knowledge', 'giza pyramids', 'memorable trip', 'day tour', 'excellent guide', 'felt very safe', 'great tour', 'miro', 'album']",5.0,114,114,0,0,0,0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d25221395-Reviews-Personalized_Egypt_Tours-Cairo_Cairo_Governorate.html,22
Cairo,Forever Egypt Tours,"['egypt tours', 'tour guide', 'white desert', 'great photographer', 'atv ride', 'his team', 'his knowledge', 'his passion', 'awesome guide', 'photography skills', 'perfect english', 'a lot of fun', 'highly recommend this tour', 'day trip', 'local food', 'made us feel', 'beautiful country', 'wonderful trip', 'giza pyramids', 'felt safe', 'cairo airport', 'waleed', 'khalifa', 'sites', 'itinerary', 'culture', 'solo', 'itineraries', 'interests', 'teacher']",5.0,243,243,0,0,0,0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d20313601-Reviews-Forever_Egypt_Tours-Cairo_Cairo_Governorate.html,23
Cairo,High End Journeys,"['archaeological dig', 'old cataract', 'ahmed aziz', 'exclusive access', 'four seasons', 'two week trip', 'nile cruise', 'left egypt', 'story telling', 'fabulous trip', 'egyptian adventure', 'abu simbel', 'private tour', 'we felt totally safe', 'his knowledge', 'ancient egypt', 'come alive', 'ins and outs', 'special shout', 'spoke perfect english', 'tour company', 'never felt unsafe', 'spent days', 'egyptologist guide', 'stress free', 'sharm el sheikh', 'amazing sights', 'egypt experience', 'once in a lifetime', 'cairo airport']",5.0,325,325,0,0,0,0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d12906958-Reviews-High_End_Journeys-Cairo_Cairo_Governorate.html,24
Cairo,High End Journeys,"['archaeological dig', 'old cataract', 'ahmed aziz', 'exclusive access', 'four seasons', 'two week trip', 'nile cruise', 'left egypt', 'story telling', 'fabulous trip', 'egyptian adventure', 'abu simbel', 'private tour', 'we felt totally safe', 'his knowledge', 'ancient egypt', 'come alive', 'ins and outs', 'special shout', 'spoke perfect english', 'tour company', 'never felt unsafe', 'spent days', 'egyptologist guide', 'stress free', 'sharm el sheikh', 'amazing sights', 'egypt experience', 'once in a lifetime', 'cairo airport']",5.0,325,325,0,0,0,0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d12906958-Reviews-High_End_Journeys-Cairo_Cairo_Governorate.html,24
Cairo,Deluxe Travel Egypt,"['guide tito', 'great tour', 'coptic cairo', 'private tour', 'felt safe', 'tour company', 'galal', 'saqqara', 'driver', 'sites', 'pyramids', 'fayoum', 'egypt', 'alexandria', 'luxor', 'airport', 'papyrus', 'operator', 'visa', 'kindness', 'felucca']",5.0,1665,1556,76,16,10,7,0.9345345345345345,0.04564564564564565,0.00960960960960961,0.006006006006006006,0.004204204204204204,https://www.tripadvisor.com//Attraction_Review-g294201-d2557973-Reviews-Deluxe_Travel_Egypt-Cairo_Cairo_Governorate.html,25
Cairo,Lovely Egypt tours,"['sabry', 'fluent', 'history', 'egypt', 'information', 'saqqara', 'pyramids', 'knowledge', 'guide']",5.0,210,206,5,0,0,0,0.9809523809523809,0.023809523809523808,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d25890970-Reviews-Lovely_Egypt_tours-Cairo_Cairo_Governorate.html,26
Cairo,Egypt Day Tours,"['day tour', 'egyptian museum', 'nile cruise', 'his knowledge', 'cairo airport', 'made us feel', 'always on time', 'highly recommend this company', 'beautiful country', 'fantastic tour', 'the entire trip', 'an excellent guide', 'felt safe', 'maro', 'mr', 'alexandria', 'driver', 'pyramids', 'itinerary', 'saqqara', 'osama', 'mo', 'sites', 'representative', 'egyptologist', 'papyrus', 'tipping', 'valley', 'hurghada', 'karnak']",5.0,917,883,33,0,1,0,0.9629225736095965,0.03598691384950927,0.0,0.0010905125408942203,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d3210482-Reviews-Egypt_Day_Tours-Cairo_Cairo_Governorate.html,27
Cairo,Private Tour Guides,"['highly recommend her to anyone', 'egyptian museum', 'great sense of humor', 'wonderful days', 'day tour', 'coptic area', 'pyramids sphinx', 'egyptian experience', 'ancient egypt', 'local restaurants', 'took great care', 'coptic cairo', 'great photos', 'great tour', 'perfect guide', 'knowledgeable guide', 'spent days', 'amazing trip', 'small group', 'visiting egypt', 'falafel', 'always felt safe', 'once in a lifetime', 'khan el khalili', 'historical sites', 'wealth of knowledge', 'great pyramid', 'made us feel', 'gomaa', 'mona']",5.0,317,309,7,0,0,1,0.9747634069400631,0.022082018927444796,0.0,0.0,0.0031545741324921135,https://www.tripadvisor.com//Attraction_Review-g294201-d10794410-Reviews-Private_Tour_Guides-Cairo_Cairo_Governorate.html,28
Cairo,Private Tour Guides,"['highly recommend her to anyone', 'egyptian museum', 'great sense of humor', 'wonderful days', 'day tour', 'coptic area', 'pyramids sphinx', 'egyptian experience', 'ancient egypt', 'local restaurants', 'took great care', 'coptic cairo', 'great photos', 'great tour', 'perfect guide', 'knowledgeable guide', 'spent days', 'amazing trip', 'small group', 'visiting egypt', 'falafel', 'always felt safe', 'once in a lifetime', 'khan el khalili', 'historical sites', 'wealth of knowledge', 'great pyramid', 'made us feel', 'gomaa', 'mona']",5.0,317,309,7,0,0,1,0.9747634069400631,0.022082018927444796,0.0,0.0,0.0031545741324921135,https://www.tripadvisor.com//Attraction_Review-g294201-d10794410-Reviews-Private_Tour_Guides-Cairo_Cairo_Governorate.html,28
Cairo,Ramasside Tours,"['booking process', 'day tour', 'egyptian museum', 'food tour', 'great tour', 'giza pyramids', 'nile cruise', 'private tour', 'cairo tour', 'camel ride', 'answered all of our questions', 'his knowledge', 'made us feel', 'felt safe', 'the entire trip', 'visit egypt', 'an excellent guide', 'always on time', 'great pyramid', 'ancient egypt', 'mina', 'nada', 'alexandria', 'driver', 'airport', 'company', 'sites', 'ramses', 'itinerary', 'mr']",5.0,2415,2258,139,10,5,6,0.9349896480331263,0.05755693581780538,0.004140786749482402,0.002070393374741201,0.002484472049689441,https://www.tripadvisor.com//Attraction_Review-g294201-d2263764-Reviews-Ramasside_Tours-Cairo_Cairo_Governorate.html,29
Cairo,Real Egypt Tours,"['samir abbass', 'abu simbel', 'his team', 'elephantine island', 'day tour', 'great pyramid', 'nile cruise', 'sand boarding', 'once in a lifetime', 'through customs', 'past and present', 'ask questions', 'siwa oasis', 'khan el khalili market', 'red pyramid', 'amazing tour', 'ancient sites', 'spent days', 'custom tour', 'high dam', 'wealth of knowledge', 'wonderful trip', 'kom ombo', 'the entire trip', 'four days', 'nubian village', 'cairo airport', 'wonderful guide', 'always on time', 'step pyramid']",5.0,677,660,14,1,0,2,0.9748892171344166,0.0206794682422452,0.0014771048744460858,0.0,0.0029542097488921715,https://www.tripadvisor.com//Attraction_Review-g294201-d1603031-Reviews-Real_Egypt_Tours-Cairo_Cairo_Governorate.html,30
Cairo,Ibrahim Morgan Tour Guide,"['his knowledge', 'coptic cairo', 'egyptian history', 'study abroad group', 'ancient egypt', 'his passion', 'his team', 'great pyramid', 'loves his country', 'spent three days', 'come alive', 'small details', 'ancient sites', 'fantastic tour', 'unforgettable trip', 'visit egypt', 'giza plateau', 'made us feel', 'hanging church', 'felt safe', 'nile cruise', 'historian', 'egyptologist', 'saqqara', 'hieroglyphics', 'luxor', 'excitement', 'breadth', 'tomb', 'topic']",5.0,394,391,3,0,0,0,0.9923857868020305,0.007614213197969543,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d6765493-Reviews-Ibrahim_Morgan_Tour_Guide-Cairo_Cairo_Governorate.html,31
Cairo,Ibrahim Morgan Tour Guide,"['his knowledge', 'coptic cairo', 'egyptian history', 'study abroad group', 'ancient egypt', 'his passion', 'his team', 'great pyramid', 'loves his country', 'spent three days', 'come alive', 'small details', 'ancient sites', 'fantastic tour', 'unforgettable trip', 'visit egypt', 'giza plateau', 'made us feel', 'hanging church', 'felt safe', 'nile cruise', 'historian', 'egyptologist', 'saqqara', 'hieroglyphics', 'luxor', 'excitement', 'breadth', 'tomb', 'topic']",5.0,394,391,3,0,0,0,0.9923857868020305,0.007614213197969543,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d6765493-Reviews-Ibrahim_Morgan_Tour_Guide-Cairo_Cairo_Governorate.html,31
Cairo,Tamer Mina - Egypt Tour Guide,"['garbage city', 'cave churches', 'his knowledge', 'explain things', 'giza pyramids', 'great sense of humor', 'great pictures', 'wonderful trip', 'excellent tour', 'his team', 'once in a lifetime', 'hanging church', 'camel ride', 'biblical', 'tamar', 'bible', 'sites', 'egypt', 'guide', 'tamir', 'airport', 'itinerary', 'context', 'stories', 'interests', 'dahshur', 'perspective', 'pace', 'hieroglyphics', 'bargaining']",5.0,411,408,3,0,0,0,0.9927007299270073,0.0072992700729927005,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d6620962-Reviews-Tamer_Mina_Egypt_Tour_Guide-Cairo_Cairo_Governorate.html,32
Cairo,Tamer Mina - Egypt Tour Guide,"['garbage city', 'cave churches', 'his knowledge', 'explain things', 'giza pyramids', 'great sense of humor', 'great pictures', 'wonderful trip', 'excellent tour', 'his team', 'once in a lifetime', 'hanging church', 'camel ride', 'biblical', 'tamar', 'bible', 'sites', 'egypt', 'guide', 'tamir', 'airport', 'itinerary', 'context', 'stories', 'interests', 'dahshur', 'perspective', 'pace', 'hieroglyphics', 'bargaining']",5.0,411,408,3,0,0,0,0.9927007299270073,0.0072992700729927005,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d6620962-Reviews-Tamer_Mina_Egypt_Tour_Guide-Cairo_Cairo_Governorate.html,32
Cairo,Seba Tours Egypt,"['professional company', 'felt safe', 'mr omar', 'vip treatment', 'gorgeous photos', 'important landmarks', 'last minute trip', 'his team', 'travel consultant', 'day tour', 'mortuary temple', 'currency exchange', 'recommended tour', 'civilization museum', 'beautiful trip', 'home country', 'visited giza', 'sand boarding', 'bucket list', 'giza pyramids', 'answered all our questions', 'queen hatshepsut', 'highly recommend this company', 'knowledgeable guides', 'historic sites', 'great company', 'white desert', 'nile river', 'cairo airport', 'amazing tour']",5.0,104,104,0,0,0,0,1.0,0.0,0.0,0.0,0.0,https://www.tripadvisor.com//Attraction_Review-g294201-d24097243-Reviews-Seba_Tours_Egypt-Cairo_Cairo_Governorate.html,33
